timestamp,ue_id,serving_cell_id,rsrp_serving,rsrq_serving,sinr,cqi,best_neighbor_cell_id,rsrp_neighbor,rsrq_neighbor,ue_speed,pos_x,pos_y,handover_event,target_cell_id,handover_soon
895,3,1,-33.19,-3.0,30.0,15,0,-65.29,-20.0,1.64,769.08,202.07,0,-1,0
896,3,1,-34.38,-3.0,30.0,15,0,-72.67,-20.0,1.64,770.71,202.23,0,-1,0
897,3,1,-32.55,-3.0,30.0,15,3,-70.96,-20.0,1.64,772.35,202.1,0,-1,0
898,3,1,-33.24,-3.0,30.0,15,0,-74.7,-20.0,1.64,773.99,202.06,0,-1,0
899,3,1,-37.05,-3.0,30.0,15,3,-72.49,-20.0,1.64,775.63,201.93,0,-1,0
900,3,1,-31.53,-3.0,30.0,15,3,-68.68,-20.0,1.64,776.39,200.47,0,-1,0
901,3,1,-32.3,-3.0,30.0,15,3,-70.58,-20.0,1.64,777.22,199.05,0,-1,0
902,3,1,-36.01,-3.0,30.0,15,0,-72.53,-20.0,1.64,778.21,197.74,0,-1,0
903,3,1,-35.23,-3.0,30.0,15,3,-70.73,-20.0,1.64,779.02,196.31,0,-1,0
904,3,1,-37.39,-3.0,30.0,15,3,-72.04,-20.0,1.64,779.45,194.72,0,-1,0
905,3,1,-36.9,-3.0,30.0,15,0,-71.38,-20.0,1.64,779.74,193.1,0,-1,0
906,3,1,-34.7,-3.0,30.0,15,0,-70.2,-20.0,1.64,780.1,191.5,0,-1,0
907,3,1,-36.72,-3.0,29.24,15,0,-67.7,-20.0,1.64,780.04,189.85,0,-1,0
908,3,1,-41.04,-3.0,29.04,15,3,-73.03,-20.0,1.64,780.26,188.22,0,-1,0
909,3,1,-40.89,-3.0,27.66,15,0,-72.02,-20.0,1.64,780.13,186.59,0,-1,0
910,3,1,-37.81,-3.0,28.59,15,0,-68.42,-20.0,1.64,781.48,185.65,0,-1,0
911,3,1,-36.14,-3.0,30.0,15,0,-71.64,-20.0,1.64,783.05,185.16,0,-1,0
912,3,1,-43.34,-3.0,25.53,15,0,-71.8,-20.0,1.64,784.33,184.13,0,-1,0
913,3,1,-44.61,-3.0,22.44,14,0,-70.78,-20.0,1.64,785.85,183.5,0,-1,0
914,3,1,-41.95,-3.0,27.66,15,0,-71.67,-20.0,1.64,787.45,183.13,0,-1,0
915,3,1,-38.92,-3.0,28.46,15,0,-70.28,-20.0,1.64,789.06,182.79,0,-1,0
916,3,1,-42.36,-3.0,25.68,15,3,-71.04,-20.0,1.64,790.55,182.1,0,-1,0
917,3,1,-38.94,-3.0,30.0,15,3,-74.69,-20.0,1.64,792.14,181.68,0,-1,0
918,3,1,-45.29,-3.0,24.64,15,0,-71.32,-20.0,1.64,793.44,180.68,0,-1,0
919,3,1,-41.74,-3.0,26.84,15,3,-70.65,-20.0,1.64,794.86,179.85,0,-1,0
920,3,1,-41.96,-3.0,26.98,15,0,-72.16,-20.0,1.64,796.14,178.82,0,-1,0
921,3,1,-43.5,-3.0,26.5,15,0,-72.43,-20.0,1.64,797.54,177.96,0,-1,0
922,3,1,-46.64,-3.0,21.83,14,3,-71.9,-20.0,1.64,799.18,177.79,0,-1,0
923,3,1,-42.69,-3.0,25.04,15,3,-69.81,-20.0,1.64,800.81,177.6,0,-1,0
924,3,1,-42.89,-3.0,24.72,15,0,-69.37,-20.0,1.64,802.37,177.08,0,-1,0
925,3,1,-42.19,-3.0,25.53,15,0,-71.16,-20.0,1.64,803.39,175.78,0,-1,0
926,3,1,-43.93,-3.0,23.23,15,0,-69.74,-20.0,1.64,803.97,174.25,0,-1,0
927,3,1,-43.78,-3.0,23.67,15,3,-70.34,-20.0,1.64,805.42,173.47,0,-1,0
928,3,1,-40.91,-3.0,30.0,15,2,-75.66,-20.0,1.64,806.63,172.37,0,-1,0
929,3,1,-44.31,-3.0,24.71,15,0,-72.11,-20.0,1.64,808.24,172.03,0,-1,0
930,3,1,-45.95,-3.0,24.53,15,0,-73.86,-20.0,1.64,809.37,170.84,0,-1,0
931,3,1,-47.54,-3.0,21.75,14,3,-72.89,-20.0,1.64,810.55,169.69,0,-1,0
932,3,1,-44.88,-3.0,24.29,15,3,-71.69,-20.0,1.64,810.55,168.04,0,-1,0
933,3,1,-50.01,-3.0,20.74,13,3,-73.51,-20.0,1.64,810.43,166.4,0,-1,0
934,3,1,-44.86,-3.0,22.83,15,3,-70.79,-20.0,1.64,809.75,164.91,0,-1,0
935,3,1,-41.62,-3.0,29.63,15,3,-74.6,-20.0,1.64,808.87,163.52,0,-1,0
936,3,1,-45.46,-3.0,22.85,15,0,-71.04,-20.0,1.64,808.49,161.92,0,-1,0
937,3,1,-49.19,-3.0,18.16,12,3,-69.31,-20.0,1.64,807.4,160.69,0,-1,0
938,3,1,-42.7,-3.0,25.89,15,0,-71.59,-20.0,1.64,805.95,159.91,0,-1,0
939,3,1,-46.72,-3.0,23.64,15,0,-74.3,-20.0,1.64,804.34,159.6,0,-1,0
940,3,1,-43.28,-3.0,25.33,15,0,-71.87,-20.0,1.64,802.77,160.08,0,-1,0
941,3,1,-43.88,-3.0,24.25,15,0,-70.06,-20.0,1.64,801.35,160.91,0,-1,0
942,3,1,-45.65,-3.0,23.47,15,3,-72.96,-20.0,1.64,800.82,162.47,0,-1,0
943,3,1,-43.12,-3.0,26.33,15,3,-72.23,-20.0,1.64,799.93,163.85,0,-1,0
944,3,1,-42.43,-3.0,26.72,15,3,-72.1,-20.0,1.64,799.91,165.49,0,-1,0
945,3,1,-44.27,-3.0,24.92,15,0,-72.2,-20.0,1.64,799.02,166.88,0,-1,0
946,3,1,-43.71,-3.0,25.38,15,0,-70.93,-20.0,1.64,798.47,168.43,0,-1,0
947,3,1,-43.13,-3.0,24.31,15,0,-69.62,-20.0,1.64,797.58,169.81,0,-1,0
948,3,1,-42.13,-3.0,27.36,15,3,-73.23,-20.0,1.64,796.58,171.11,0,-1,0
949,3,1,-43.39,-3.0,24.5,15,3,-69.47,-20.0,1.64,796.77,172.75,0,-1,0
950,3,1,-44.86,-3.0,23.39,15,0,-70.54,-20.0,1.64,796.75,174.39,0,-1,0
951,3,1,-43.76,-3.0,24.8,15,3,-70.73,-20.0,1.64,796.62,176.03,0,-1,0
952,3,1,-41.82,-3.0,26.5,15,3,-71.72,-20.0,1.64,796.78,177.67,0,-1,0
953,3,1,-40.46,-3.0,28.06,15,0,-72.31,-20.0,1.64,797.9,178.87,0,-1,0
954,3,1,-42.04,-3.0,28.91,15,0,-72.72,-20.0,1.64,799.1,179.99,0,-1,0
955,3,1,-39.13,-3.0,29.33,15,3,-70.79,-20.0,1.64,800.33,181.08,0,-1,0
956,3,1,-44.7,-3.0,22.13,14,3,-69.41,-20.0,1.64,801.29,182.42,0,-1,0
957,3,1,-40.53,-3.0,28.89,15,0,-72.14,-20.0,1.64,802.72,183.24,0,-1,0
958,3,1,-42.47,-3.0,24.2,15,0,-69.64,-20.0,1.64,804.36,183.31,0,-1,0
959,3,1,-44.14,-3.0,25.86,15,3,-71.87,-20.0,1.64,805.99,183.52,0,-1,0
960,3,1,-43.55,-3.0,24.9,15,0,-71.46,-20.0,1.64,807.63,183.39,0,-1,0
961,3,1,-39.33,-3.0,28.51,15,0,-70.2,-20.0,1.64,809.1,182.66,0,-1,0
962,3,1,-45.49,-3.0,24.14,15,0,-72.16,-20.0,1.64,809.55,181.08,0,-1,0
963,3,1,-41.05,-3.0,28.49,15,3,-72.22,-20.0,1.64,810.38,179.66,0,-1,0
964,3,1,-44.79,-3.0,25.31,15,3,-72.82,-20.0,1.64,811.13,178.2,0,-1,0
965,3,1,-45.23,-3.0,23.67,15,0,-71.57,-20.0,1.64,812.26,177.01,0,-1,0
966,3,1,-46.23,-3.0,22.65,14,0,-70.44,-20.0,1.64,813.87,176.66,0,-1,0
967,3,1,-42.2,-3.0,25.47,15,3,-70.0,-20.0,1.64,815.42,176.11,0,-1,0
968,3,1,-41.72,-3.0,29.0,15,0,-73.34,-20.0,1.64,817.06,175.94,0,-1,0
969,3,1,-45.43,-3.0,21.71,14,0,-69.31,-20.0,1.64,818.6,176.51,0,-1,0
970,3,1,-46.04,-3.0,23.84,15,3,-73.91,-20.0,1.64,819.94,177.46,0,-1,0
971,3,1,-46.29,-3.0,23.12,15,3,-72.3,-20.0,1.64,819.95,179.1,0,-1,0
972,3,1,-42.6,-3.0,25.26,15,0,-70.28,-20.0,1.64,820.3,180.71,0,-1,0
973,3,1,-44.24,-3.0,24.48,15,0,-71.54,-20.0,1.64,820.63,182.31,0,-1,0
974,3,1,-42.06,-3.0,27.15,15,0,-72.33,-20.0,1.64,821.05,183.9,0,-1,0
975,3,1,-46.25,-3.0,21.24,14,0,-70.63,-20.0,1.64,820.71,185.51,0,-1,0
976,3,1,-45.9,-3.0,24.31,15,0,-72.24,-20.0,1.64,819.49,186.61,0,-1,0
977,3,1,-44.96,-3.0,26.05,15,3,-74.35,-20.0,1.64,818.79,188.1,0,-1,0
978,3,1,-42.21,-3.0,24.88,15,0,-69.25,-20.0,1.64,818.3,189.67,0,-1,0
979,3,1,-41.87,-3.0,26.31,15,0,-71.28,-20.0,1.64,817.55,191.13,0,-1,0
980,3,1,-40.73,-3.0,29.01,15,0,-73.1,-20.0,1.64,818.13,192.67,0,-1,0
981,3,1,-39.37,-3.0,29.32,15,3,-71.46,-20.0,1.64,819.14,193.97,0,-1,0
982,3,1,-41.03,-3.0,28.31,15,3,-71.35,-20.0,1.64,819.63,195.54,0,-1,0
983,3,1,-43.74,-3.0,26.67,15,3,-72.95,-20.0,1.64,820.02,197.13,0,-1,0
984,3,1,-41.9,-3.0,25.2,15,3,-69.98,-20.0,1.64,820.77,198.6,0,-1,0
985,3,1,-41.46,-3.0,27.75,15,3,-71.25,-20.0,1.64,821.82,199.86,0,-1,0
986,3,1,-44.4,-3.0,24.22,15,0,-72.02,-20.0,1.64,821.42,201.46,0,-1,0
987,3,1,-40.14,-3.0,27.4,15,0,-70.95,-20.0,1.64,821.61,203.09,0,-1,0
988,3,1,-39.82,-3.0,27.99,15,3,-70.44,-20.0,1.64,821.93,204.7,0,-1,0
989,3,1,-42.21,-3.0,26.31,15,3,-69.89,-20.0,1.64,822.7,206.15,0,-1,0
990,3,1,-41.85,-3.0,26.75,15,3,-71.04,-20.0,1.64,823.97,207.2,0,-1,0
991,3,1,-42.74,-3.0,25.74,15,3,-71.11,-20.0,1.64,824.99,208.49,0,-1,0
992,3,1,-40.52,-3.0,26.03,15,0,-69.91,-20.0,1.64,825.9,209.86,0,-1,0
993,3,1,-43.96,-3.0,24.02,15,3,-71.96,-20.0,1.64,827.4,210.52,0,-1,0
994,3,1,-43.76,-3.0,26.35,15,3,-73.48,-20.0,1.64,828.63,211.61,0,-1,0
995,3,1,-43.04,-3.0,26.35,15,0,-72.97,-20.0,1.64,829.23,213.14,0,-1,0
996,3,1,-38.49,-3.0,29.94,15,0,-71.8,-20.0,1.64,829.35,214.78,0,-1,0
997,3,1,-44.04,-3.0,24.08,15,2,-72.63,-20.0,1.64,829.05,216.4,0,-1,0
998,3,1,-40.49,-3.0,29.07,15,3,-72.69,-20.0,1.64,829.76,217.89,0,-1,0
999,3,1,-40.28,-3.0,28.99,15,0,-72.51,-20.0,1.64,830.36,219.42,0,-1,0
1000,3,1,-44.45,-3.0,23.92,15,3,-71.41,-20.0,1.64,830.83,220.99,0,-1,0
1001,3,1,-41.46,-3.0,28.13,15,3,-73.32,-20.0,1.64,830.63,222.62,0,-1,0
1002,3,1,-42.18,-3.0,26.12,15,0,-71.55,-20.0,1.64,830.61,224.27,0,-1,0
1003,3,1,-41.37,-3.0,25.8,15,3,-70.3,-20.0,1.64,831.85,225.34,0,-1,0
1004,3,1,-43.32,-3.0,26.08,15,3,-72.82,-20.0,1.64,832.83,226.66,0,-1,0
1005,3,1,-41.69,-3.0,27.78,15,3,-71.64,-20.0,1.64,834.18,227.61,0,-1,0
1006,3,1,-42.14,-3.0,25.38,15,3,-70.19,-20.0,1.64,835.13,228.95,0,-1,0
1007,3,1,-43.23,-3.0,23.97,15,3,-69.56,-20.0,1.64,836.36,230.03,0,-1,0
1008,3,1,-44.57,-3.0,26.45,15,3,-74.45,-20.0,1.64,837.38,231.32,0,-1,0
1009,3,1,-45.24,-3.0,24.05,15,3,-71.21,-20.0,1.64,838.95,231.81,0,-1,0
1010,3,1,-44.29,-3.0,25.41,15,3,-72.56,-20.0,1.64,840.58,232.02,0,-1,0
1011,3,1,-49.29,-3.0,20.09,13,3,-71.76,-20.0,1.64,842.2,232.32,0,-1,0
1012,3,1,-39.94,-3.0,27.39,15,3,-70.72,-20.0,1.64,843.68,233.04,0,-1,0
1013,3,1,-46.43,-3.0,23.8,15,0,-72.68,-20.0,1.64,844.79,234.26,0,-1,0
1014,3,1,-46.26,-3.0,22.07,14,0,-71.84,-20.0,1.64,845.33,235.81,0,-1,0
1015,3,1,-44.39,-3.0,23.31,15,0,-71.11,-20.0,1.64,845.28,237.45,0,-1,0
1016,3,1,-43.17,-3.0,22.18,14,3,-66.6,-20.0,1.64,845.79,239.02,0,-1,0
1017,3,1,-43.37,-3.0,22.26,14,3,-68.35,-20.0,1.64,846.94,240.19,0,-1,0
1018,3,1,-46.28,-3.0,23.67,15,3,-71.76,-20.0,1.64,848.38,240.98,0,-1,0
1019,3,1,-46.35,-3.0,21.97,14,3,-70.05,-20.0,1.64,849.34,242.31,0,-1,0
1020,3,1,-42.37,-3.0,26.27,15,3,-71.4,-20.0,1.64,850.03,243.8,0,-1,0
1021,3,1,-43.25,-3.0,26.81,15,3,-72.04,-20.0,1.64,851.36,244.77,0,-1,0
1022,3,1,-43.99,-3.0,25.7,15,3,-71.64,-20.0,1.64,852.17,246.2,0,-1,0
1023,3,1,-47.38,-3.0,23.41,15,3,-73.29,-20.0,1.64,853.35,247.34,0,-1,0
1024,3,1,-46.48,-3.0,19.25,13,3,-68.39,-20.0,1.64,853.98,248.86,0,-1,0
1025,3,1,-45.36,-3.0,21.37,14,0,-69.54,-20.0,1.64,854.68,250.35,0,-1,0
1026,3,1,-43.84,-3.0,22.71,15,3,-70.49,-20.0,1.64,855.84,251.51,0,-1,0
1027,3,1,-45.86,-3.0,22.73,15,3,-70.91,-20.0,1.64,856.59,252.98,0,-1,0
1028,3,1,-47.11,-3.0,21.36,14,3,-70.48,-20.0,1.64,856.93,254.59,0,-1,0
1029,3,1,-46.13,-3.0,22.68,14,3,-70.82,-20.0,1.64,857.54,256.11,0,-1,0
1030,3,1,-44.51,-3.0,24.06,15,3,-69.92,-20.0,1.64,858.34,257.54,0,-1,0
1031,3,1,-45.64,-3.0,21.17,14,3,-68.44,-20.0,1.64,858.52,259.18,0,-1,0
1032,3,1,-46.31,-3.0,21.65,14,3,-70.2,-20.0,1.64,858.33,260.81,0,-1,0
1033,3,1,-48.9,-3.0,20.22,13,3,-70.62,-20.0,1.64,858.07,262.44,0,-1,0
1034,3,1,-43.47,-3.0,25.5,15,0,-72.75,-20.0,1.64,857.43,263.95,0,-1,0
1035,3,1,-47.18,-3.0,22.32,14,3,-71.61,-20.0,1.64,856.84,265.48,0,-1,0
1036,3,1,-44.09,-3.0,24.82,15,3,-71.15,-20.0,1.64,856.64,267.12,0,-1,0
1037,3,1,-47.29,-3.0,22.69,14,3,-72.72,-20.0,1.64,855.54,268.34,0,-1,0
1038,3,1,-44.9,-3.0,23.18,15,3,-69.97,-20.0,1.64,854.28,269.39,0,-1,0
1039,3,1,-46.79,-3.0,23.2,15,3,-73.0,-20.0,1.64,853.22,270.65,0,-1,0
1040,3,1,-47.04,-3.0,21.62,14,3,-70.74,-20.0,1.64,852.99,272.28,0,-1,0
1041,3,1,-44.81,-3.0,22.48,14,3,-69.61,-20.0,1.64,851.7,273.3,0,-1,0
1042,3,1,-43.83,-3.0,25.96,15,0,-73.12,-20.0,1.64,850.06,273.3,0,-1,0
1043,3,1,-48.5,-3.0,21.02,14,0,-72.47,-20.0,1.64,848.82,274.37,0,-1,0
1044,3,1,-45.4,-3.0,23.15,15,0,-70.88,-20.0,1.64,847.66,275.54,0,-1,0
1045,3,1,-44.72,-3.0,24.36,15,3,-71.9,-20.0,1.64,846.66,276.84,0,-1,0
1046,3,1,-44.26,-3.0,22.58,14,3,-68.36,-20.0,1.64,845.61,278.11,0,-1,0
1047,3,1,-46.31,-3.0,22.75,15,3,-70.88,-20.0,1.64,844.24,279.02,0,-1,0
1048,3,1,-46.53,-3.0,18.81,13,0,-68.48,-20.0,1.64,843.09,280.2,0,-1,0
1049,3,1,-42.89,-3.0,27.02,15,3,-72.27,-20.0,1.64,841.66,281.0,0,-1,0
1050,3,1,-43.49,-3.0,25.3,15,0,-72.5,-20.0,1.64,840.58,282.24,0,-1,0
1051,3,1,-45.33,-3.0,20.98,13,3,-67.37,-20.0,1.64,839.12,282.98,0,-1,0
1052,3,1,-38.35,-3.0,30.0,15,3,-73.52,-20.0,1.64,837.47,283.01,0,-1,0
1053,3,1,-44.96,-3.0,22.55,14,3,-69.17,-20.0,1.64,835.83,282.91,0,-1,0
1054,3,1,-46.44,-3.0,19.53,13,3,-67.64,-20.0,1.64,834.58,281.84,0,-1,0
1055,3,1,-46.08,-3.0,21.62,14,3,-69.91,-20.0,1.64,833.2,280.95,0,-1,0
1056,3,1,-42.41,-3.0,25.61,15,3,-70.51,-20.0,1.64,832.14,279.7,0,-1,0
1057,3,1,-41.1,-3.0,26.67,15,0,-70.79,-20.0,1.64,832.11,278.05,0,-1,0
1058,3,1,-43.96,-3.0,22.26,14,3,-68.9,-20.0,1.64,831.37,276.58,0,-1,0
1059,3,1,-43.48,-3.0,24.73,15,3,-70.92,-20.0,1.64,830.35,275.29,0,-1,0
1060,3,1,-39.8,-3.0,25.49,15,3,-67.34,-20.0,1.64,828.93,274.47,0,-1,0
1061,3,1,-42.81,-3.0,24.55,15,3,-69.18,-20.0,1.64,827.34,274.03,0,-1,0
1062,3,1,-36.56,-3.0,30.0,15,3,-68.72,-20.0,1.64,825.82,273.42,0,-1,0
1063,3,1,-38.58,-3.0,27.97,15,0,-68.85,-20.0,1.64,824.21,273.07,0,-1,0
1064,3,1,-43.46,-3.0,24.05,15,3,-68.9,-20.0,1.64,822.76,272.3,0,-1,0
1065,3,1,-39.45,-3.0,30.0,15,3,-73.69,-20.0,1.64,821.7,271.04,0,-1,0
1066,3,1,-37.55,-3.0,30.0,15,3,-70.28,-20.0,1.64,820.35,270.1,0,-1,0
1067,3,1,-39.92,-3.0,28.88,15,3,-70.64,-20.0,1.64,818.74,269.78,0,-1,0
1068,3,1,-36.43,-3.0,30.0,15,0,-69.44,-20.0,1.64,817.62,268.58,0,-1,0
1069,3,1,-36.42,-3.0,30.0,15,3,-70.13,-20.0,1.64,816.05,268.08,0,-1,0
1070,3,1,-38.65,-3.0,25.82,15,3,-65.69,-20.0,1.64,814.54,267.45,0,-1,0
1071,3,1,-36.19,-3.0,30.0,15,0,-69.54,-20.0,1.64,813.08,266.68,0,-1,0
1072,3,1,-35.96,-3.0,30.0,15,3,-70.08,-20.0,1.64,812.0,265.44,0,-1,0
1073,3,1,-39.36,-3.0,28.62,15,3,-69.88,-20.0,1.64,810.72,264.41,0,-1,0
1074,3,1,-36.64,-3.0,30.0,15,0,-69.61,-20.0,1.64,809.97,262.95,0,-1,0
1075,3,1,-33.08,-3.0,30.0,15,3,-70.94,-20.0,1.64,809.8,261.32,0,-1,0
1076,3,1,-39.53,-3.0,28.28,15,3,-70.5,-20.0,1.64,809.53,259.69,0,-1,0
1077,3,1,-34.43,-3.0,30.0,15,3,-67.46,-20.0,1.64,808.69,258.28,0,-1,0
1078,3,1,-34.94,-3.0,30.0,15,3,-69.62,-20.0,1.64,807.82,256.89,0,-1,0
1079,3,1,-34.96,-3.0,30.0,15,3,-72.38,-20.0,1.64,807.4,255.3,0,-1,0
1080,3,1,-34.98,-3.0,30.0,15,3,-70.66,-20.0,1.64,807.35,253.66,0,-1,0
1081,3,1,-37.56,-3.0,29.88,15,3,-69.75,-20.0,1.64,807.67,252.05,0,-1,0
1082,3,1,-34.43,-3.0,30.0,15,0,-71.09,-20.0,1.64,808.67,250.74,0,-1,0
1083,3,1,-32.87,-3.0,30.0,15,3,-69.43,-20.0,1.64,809.87,249.62,0,-1,0
1084,3,1,-37.04,-3.0,30.0,15,3,-69.81,-20.0,1.64,811.25,248.72,0,-1,0
1085,3,1,-33.68,-3.0,30.0,15,3,-69.64,-20.0,1.64,812.72,247.99,0,-1,0
1086,3,1,-33.08,-3.0,30.0,15,3,-71.74,-20.0,1.64,814.21,247.28,0,-1,0
1087,3,1,-41.13,-3.0,25.12,15,3,-68.0,-20.0,1.64,815.71,246.61,0,-1,0
1088,3,1,-40.56,-3.0,27.83,15,3,-71.36,-20.0,1.64,816.85,245.43,0,-1,0
1089,3,1,-38.62,-3.0,27.23,15,3,-67.61,-20.0,1.64,817.34,243.86,0,-1,0
1090,3,1,-38.7,-3.0,28.85,15,0,-70.7,-20.0,1.64,818.34,242.55,0,-1,0
1091,3,1,-38.97,-3.0,28.36,15,3,-69.51,-20.0,1.64,819.98,242.47,0,-1,0
1092,3,1,-45.27,-3.0,25.27,15,3,-73.85,-20.0,1.64,821.6,242.71,0,-1,0
1093,3,1,-38.98,-3.0,28.58,15,3,-70.25,-20.0,1.64,822.83,241.61,0,-1,0
1094,3,1,-40.99,-3.0,27.51,15,3,-72.23,-20.0,1.64,824.44,241.26,0,-1,0
1095,3,1,-41.66,-3.0,26.63,15,3,-71.33,-20.0,1.64,825.02,239.72,0,-1,0
1096,3,1,-38.61,-3.0,30.0,15,0,-72.16,-20.0,1.64,825.05,238.08,0,-1,0
1097,3,1,-38.69,-3.0,27.74,15,3,-68.32,-20.0,1.64,824.68,236.47,0,-1,0
1098,3,1,-37.63,-3.0,30.0,15,3,-71.79,-20.0,1.64,824.02,234.97,0,-1,0
1099,3,1,-43.81,-3.0,24.03,15,3,-71.23,-20.0,1.64,823.77,233.34,0,-1,0
1100,3,1,-41.41,-3.0,25.47,15,0,-69.48,-20.0,1.64,823.76,231.7,0,-1,0
1101,3,1,-38.9,-3.0,29.39,15,3,-70.0,-20.0,1.64,824.01,230.08,0,-1,0
1102,3,1,-36.51,-3.0,30.0,15,0,-70.77,-20.0,1.64,823.89,228.44,0,-1,0
1103,3,1,-41.06,-3.0,27.86,15,0,-72.37,-20.0,1.64,823.24,226.92,0,-1,0
1104,3,1,-41.14,-3.0,28.36,15,3,-72.49,-20.0,1.64,821.95,225.91,0,-1,0
1105,3,1,-35.19,-3.0,30.0,15,3,-70.2,-20.0,1.64,820.45,225.25,0,-1,0
1106,3,1,-38.19,-3.0,30.0,15,0,-71.69,-20.0,1.64,818.96,224.54,0,-1,0
1107,3,1,-35.78,-3.0,30.0,15,3,-69.57,-20.0,1.64,817.94,223.25,0,-1,0
1108,3,1,-37.52,-3.0,30.0,15,3,-69.6,-20.0,1.64,817.44,221.69,0,-1,0
1109,3,1,-38.47,-3.0,29.85,15,3,-69.71,-20.0,1.64,817.48,220.04,0,-1,0
1110,3,1,-41.26,-3.0,25.38,15,0,-68.87,-20.0,1.64,817.56,218.4,0,-1,0
1111,3,1,-41.05,-3.0,29.19,15,3,-72.49,-20.0,1.64,817.95,216.8,0,-1,0
1112,3,1,-36.79,-3.0,30.0,15,3,-70.14,-20.0,1.64,818.06,215.16,0,-1,0
1113,3,1,-39.72,-3.0,28.7,15,0,-70.81,-20.0,1.64,817.77,213.54,0,-1,0
1114,3,1,-38.44,-3.0,30.0,15,0,-70.93,-20.0,1.64,818.17,211.95,0,-1,0
1115,3,1,-41.18,-3.0,29.48,15,3,-73.29,-20.0,1.64,819.5,210.99,0,-1,0
1116,3,1,-39.13,-3.0,30.0,15,3,-74.46,-20.0,1.64,820.77,209.95,0,-1,0
1117,3,1,-39.34,-3.0,29.79,15,3,-72.44,-20.0,1.64,821.11,208.34,0,-1,0
1118,3,1,-40.38,-3.0,27.54,15,3,-71.04,-20.0,1.64,821.97,206.94,0,-1,0
1119,3,1,-41.89,-3.0,26.49,15,3,-71.41,-20.0,1.64,823.57,206.56,0,-1,0
1120,3,1,-42.71,-3.0,27.52,15,3,-73.1,-20.0,1.64,825.22,206.59,0,-1,0
1121,3,1,-39.69,-3.0,29.52,15,0,-72.67,-20.0,1.64,826.84,206.31,0,-1,0
1122,3,1,-38.7,-3.0,29.87,15,0,-71.77,-20.0,1.64,828.37,205.71,0,-1,0
1123,3,1,-46.37,-3.0,21.01,14,0,-70.48,-20.0,1.64,829.52,204.54,0,-1,0
1124,3,1,-40.45,-3.0,29.8,15,0,-74.01,-20.0,1.64,829.93,202.95,0,-1,0
1125,3,1,-42.07,-3.0,26.55,15,3,-71.15,-20.0,1.64,829.83,201.31,0,-1,0
1126,3,1,-45.78,-3.0,21.63,14,3,-69.81,-20.0,1.64,829.36,199.73,0,-1,0
1127,3,1,-43.4,-3.0,24.88,15,0,-71.31,-20.0,1.64,828.9,198.15,0,-1,0
1128,3,1,-45.01,-3.0,24.34,15,0,-73.48,-20.0,1.64,828.65,196.53,0,-1,0
1129,3,1,-50.68,-3.0,20.03,13,0,-74.39,-20.0,1.64,827.58,195.28,0,-1,0
1130,3,1,-44.42,-3.0,25.34,15,0,-72.42,-20.0,1.64,826.29,194.26,0,-1,0
1131,3,1,-43.8,-3.0,25.21,15,3,-72.3,-20.0,1.64,825.49,192.82,0,-1,0
1132,3,1,-46.24,-3.0,24.93,15,3,-74.28,-20.0,1.64,825.18,191.2,0,-1,0
1133,3,1,-45.5,-3.0,23.19,15,0,-70.7,-20.0,1.64,825.86,189.71,0,-1,0
1134,3,1,-47.06,-3.0,22.09,14,3,-70.49,-20.0,1.64,826.37,188.14,0,-1,0
1135,3,1,-43.81,-3.0,25.93,15,3,-73.25,-20.0,1.64,827.49,186.95,0,-1,0
1136,3,1,-45.39,-3.0,22.89,15,3,-70.52,-20.0,1.64,828.15,185.44,0,-1,0
1137,3,1,-45.82,-3.0,22.01,14,3,-69.16,-20.0,1.64,828.78,183.92,0,-1,0
1138,3,1,-43.96,-3.0,25.41,15,3,-71.47,-20.0,1.64,829.58,182.48,0,-1,0
1139,3,1,-45.84,-3.0,25.23,15,3,-72.94,-20.0,1.64,830.41,181.07,0,-1,0
1140,3,1,-45.4,-3.0,22.34,14,0,-69.62,-20.0,1.64,831.35,179.71,0,-1,0
1141,3,1,-46.54,-3.0,21.02,14,3,-70.13,-20.0,1.64,832.25,178.34,0,-1,0
1142,3,1,-47.39,-3.0,22.85,15,0,-73.71,-20.0,1.64,833.78,177.74,0,-1,0
1143,3,1,-45.93,-3.0,25.55,15,0,-75.33,-20.0,1.64,835.25,177.0,0,-1,0
1144,3,1,-48.38,-3.0,23.89,15,0,-75.29,-20.0,1.64,836.85,176.61,0,-1,0
1145,3,1,-46.88,-3.0,22.7,14,0,-72.89,-20.0,1.64,838.25,177.46,0,-1,0
1146,3,1,-45.34,-3.0,25.76,15,0,-73.8,-20.0,1.64,839.72,178.22,0,-1,0
1147,3,1,-43.5,-3.0,25.22,15,0,-70.92,-20.0,1.64,841.25,178.8,0,-1,0
1148,3,1,-45.84,-3.0,23.7,15,3,-72.72,-20.0,1.64,842.55,179.82,0,-1,0
1149,3,1,-46.45,-3.0,23.37,15,3,-73.12,-20.0,1.64,843.44,181.19,0,-1,0
1150,3,1,-45.05,-3.0,25.2,15,0,-72.64,-20.0,1.64,844.1,182.7,0,-1,0
1151,3,1,-46.95,-3.0,19.89,13,0,-69.21,-20.0,1.64,845.07,184.02,0,-1,0
1152,3,1,-47.34,-3.0,24.61,15,3,-73.93,-20.0,1.64,845.13,185.67,0,-1,0
1153,3,1,-45.3,-3.0,23.95,15,0,-71.41,-20.0,1.64,845.3,187.3,0,-1,0
